,Delta Temperature[K],Rotational speed [rpm],Torque [Nm],Tool wear [min],label
687,10.799999999999955,1667,35.6,185,0
688,8.199999999999989,1533,40.9,106,0
689,12.0,1428,46.6,13,0
690,10.199999999999989,1501,42.9,212,0
691,9.699999999999989,1542,33.6,80,0
692,10.0,1704,29.5,0,0
693,9.300000000000011,1440,42.8,104,0
694,11.700000000000045,1463,35.0,183,0
695,9.5,1322,53.9,33,0
696,8.5,1545,35.1,128,0
697,11.300000000000011,1507,38.2,94,0
698,9.300000000000011,1427,43.8,88,0
699,10.600000000000023,1544,38.8,97,0
700,11.100000000000023,1623,33.0,210,0
701,9.699999999999989,1816,23.0,15,0
702,10.899999999999977,1521,37.5,94,0
703,9.399999999999977,1494,37.1,114,0
704,11.300000000000011,1481,47.4,187,0
705,11.299999999999955,1550,37.0,167,0
706,9.100000000000023,1475,48.6,104,0
707,10.099999999999966,1336,54.4,52,0
708,11.199999999999989,1838,27.3,99,0
709,11.100000000000023,1576,35.3,113,0
710,8.199999999999989,2102,19.0,5,0
711,9.0,1689,30.6,110,0
712,10.800000000000011,1489,45.3,180,0
713,11.100000000000023,1382,47.5,37,0
714,9.699999999999989,1539,36.9,206,0
715,11.300000000000011,1604,40.7,158,0
716,8.800000000000011,1528,37.0,221,0
717,9.600000000000023,1599,40.5,57,0
718,9.600000000000023,1353,59.4,26,0
719,8.900000000000034,1525,43.2,62,0
720,10.199999999999989,1453,41.5,204,0
721,9.900000000000034,1452,48.5,73,0
722,10.5,1458,49.8,151,0
723,8.400000000000034,1443,45.9,74,0
724,9.300000000000011,1370,52.4,61,0
725,10.100000000000023,1402,44.7,204,0
726,11.099999999999966,1739,30.6,83,0
727,10.600000000000023,2051,19.0,184,0
728,9.299999999999955,1632,31.6,189,0
729,10.400000000000034,1431,42.3,113,0
730,9.699999999999989,1497,40.9,169,0
731,10.300000000000011,1336,53.3,68,0
732,8.699999999999989,1622,36.8,45,0
733,8.899999999999977,1276,55.6,158,0
734,8.399999999999977,1567,36.4,114,0
735,9.400000000000034,1543,36.9,97,0
736,9.300000000000011,1607,38.4,92,0
737,9.199999999999989,1464,36.7,194,0
738,8.600000000000023,1583,35.2,171,0
739,7.800000000000011,1513,40.4,22,0
740,9.699999999999989,1463,50.2,214,0
741,8.400000000000034,2133,18.3,207,0
742,10.5,1767,27.3,168,0
743,9.0,1564,40.2,150,0
744,9.5,1611,31.4,161,0
745,11.900000000000034,1332,53.2,115,0
746,10.0,1618,29.5,160,0
747,10.899999999999977,1350,47.7,168,0
748,10.800000000000011,1353,57.8,89,0
749,11.5,1435,42.5,25,0
750,9.199999999999989,1322,53.0,166,0
751,9.300000000000011,1399,48.4,34,0
752,8.799999999999955,1425,40.3,103,0
753,9.0,1453,37.0,135,0
754,11.100000000000023,1405,46.1,79,0
755,10.199999999999989,1539,36.1,168,0
756,9.799999999999955,1397,52.4,112,0
757,10.399999999999977,1725,31.9,205,0
758,11.0,1458,44.9,221,0
759,11.599999999999966,1692,31.5,187,0
760,9.900000000000034,1400,48.7,119,0
761,9.5,1550,45.8,170,0
762,11.0,1569,41.0,153,0
763,11.600000000000023,1554,37.3,103,0
764,10.800000000000011,1869,25.4,163,0
765,9.700000000000045,1367,57.8,92,0
766,7.899999999999977,1443,54.6,120,0
767,10.800000000000011,1593,40.1,18,0
768,9.400000000000034,1449,43.9,94,0
769,10.5,1759,28.3,13,0
770,9.300000000000011,1256,58.7,213,1
771,10.700000000000045,1679,30.4,117,0
772,10.0,1412,44.5,85,0
773,10.899999999999977,1976,19.3,158,0
774,9.399999999999977,1419,42.4,90,0
775,10.799999999999955,1517,34.2,66,0
776,9.0,1875,23.9,155,0
777,10.100000000000023,1608,39.5,202,0
778,8.799999999999955,1599,41.7,116,0
779,8.899999999999977,1390,47.3,164,0
780,9.600000000000023,1459,45.1,97,0
781,7.800000000000011,1321,52.7,134,1
782,9.600000000000023,1421,48.5,0,0
783,9.5,1383,46.6,19,0
784,10.800000000000011,1720,29.9,210,0
785,9.799999999999955,1496,40.0,0,0
786,7.7000000000000455,1379,48.9,107,1
787,9.799999999999955,1396,45.1,12,0
788,11.0,1526,35.4,96,0
789,11.5,1591,32.0,79,0
790,9.199999999999989,1756,26.7,33,0
791,9.299999999999955,1633,30.9,89,0
792,8.700000000000045,1480,45.7,200,0
793,11.300000000000011,1451,50.7,197,0
794,9.400000000000034,1855,23.8,33,0
795,9.199999999999989,1497,38.4,28,0
796,11.0,1365,46.5,75,0
797,11.299999999999955,1488,42.5,146,0
798,10.800000000000011,1360,56.8,107,0
799,9.599999999999966,1621,34.1,36,0
800,9.100000000000023,1558,32.6,0,0
801,9.900000000000034,1321,53.4,166,0
802,9.800000000000011,1458,44.0,44,0
803,9.5,1576,34.0,28,0
804,11.099999999999966,1393,44.9,162,0
805,10.0,1541,41.3,82,0
806,9.5,1393,42.5,53,0
807,10.5,1524,43.5,71,0
808,11.400000000000034,1578,34.4,76,0
809,8.699999999999989,1456,50.8,15,0
810,9.800000000000011,1360,48.8,91,0
811,10.600000000000023,1301,55.0,9,0
812,7.899999999999977,1429,43.2,191,0
813,11.300000000000011,1482,39.3,187,0
814,8.900000000000034,1663,33.9,78,0
815,8.699999999999989,1512,39.2,184,0
816,8.300000000000011,2194,16.5,148,0
817,9.0,1420,47.9,200,0
818,10.5,1461,48.0,68,0
819,10.900000000000034,1828,24.6,91,0
820,9.400000000000034,1394,51.6,121,0
821,9.800000000000011,1334,49.8,186,0
822,9.299999999999955,1434,47.3,127,0
823,10.300000000000011,1509,33.0,153,0
824,8.899999999999977,1462,51.4,48,0
825,9.0,1396,47.3,158,0
826,11.100000000000023,1454,41.4,108,0
827,11.299999999999955,1487,42.5,164,0
828,8.899999999999977,1432,42.7,68,0
829,9.699999999999989,1422,40.4,179,0
830,11.800000000000011,1274,54.3,121,0
831,9.199999999999989,1601,31.4,121,0
832,10.600000000000023,1495,43.1,101,0
833,10.900000000000034,1947,21.7,105,0
834,10.399999999999977,1949,21.9,5,0
835,11.200000000000045,1440,46.3,64,0
836,9.699999999999989,1342,50.8,195,0
837,10.400000000000034,1535,43.9,154,0
838,9.600000000000023,1634,32.6,155,0
839,11.0,1344,59.4,200,0
840,9.300000000000011,1500,35.2,112,0
841,9.300000000000011,1441,44.0,48,0
842,8.400000000000034,1401,53.0,208,1
843,8.699999999999989,1348,58.1,83,0
844,8.699999999999989,1532,36.3,2,0
845,11.300000000000011,1445,36.4,105,0
846,9.5,1408,44.0,144,0
847,9.900000000000034,1390,40.6,131,0
848,10.100000000000023,1368,49.6,10,0
849,11.099999999999966,1556,34.9,76,0
850,8.5,1841,23.6,119,0
851,10.399999999999977,1370,52.4,115,0
852,9.5,1401,47.0,198,0
853,9.599999999999966,1651,27.0,200,0
854,11.0,1573,34.5,205,0
855,9.699999999999989,1399,39.9,91,0
856,11.0,1455,48.0,203,0
857,9.199999999999989,1434,46.8,2,0
858,9.699999999999989,1502,38.3,88,0
859,9.200000000000045,1334,54.7,88,0
860,11.199999999999989,1948,20.0,185,0
861,9.399999999999977,1689,32.1,192,0
862,9.199999999999989,1300,62.7,36,0
863,10.0,1727,27.1,37,0
864,9.400000000000034,1483,40.2,162,0
865,10.800000000000011,1404,40.7,184,0
866,9.800000000000011,1558,34.9,196,0
867,11.399999999999977,1708,31.0,122,0
868,9.800000000000011,1356,50.7,185,0
869,9.300000000000011,1532,41.3,161,0
870,11.200000000000045,1357,41.8,127,0
871,10.199999999999989,1615,33.3,41,0
872,7.899999999999977,1422,41.9,156,0
873,9.699999999999989,1706,29.9,93,0
874,9.100000000000023,1573,37.4,37,0
875,11.0,1340,59.1,89,0
876,8.599999999999966,1742,29.7,137,0
877,11.200000000000045,1476,42.3,107,0
878,11.600000000000023,1446,45.4,86,0
879,10.899999999999977,1446,45.9,180,0
880,10.699999999999989,1628,37.6,12,0
881,10.5,1402,44.8,201,0
882,10.699999999999989,1336,45.0,66,0
883,9.0,1528,35.7,198,0
884,9.800000000000011,1513,36.1,212,0
885,10.800000000000011,1516,35.6,14,0
886,8.800000000000011,1460,42.1,181,0
887,11.100000000000023,1389,39.2,54,0
888,9.399999999999977,1766,26.7,157,0
889,11.100000000000023,1536,38.7,7,0
890,10.600000000000023,1607,31.9,39,0
891,9.199999999999989,1448,49.6,28,0
892,9.600000000000023,1661,32.2,106,0
893,9.400000000000034,1713,33.5,141,0
894,9.399999999999977,1275,64.4,113,0
895,9.099999999999966,1444,46.0,180,0
896,10.699999999999989,1527,35.1,165,0
897,9.200000000000045,1462,37.5,118,0
898,11.100000000000023,1430,55.9,71,0
899,9.899999999999977,1456,42.4,59,0
900,10.800000000000011,1607,33.6,38,0
901,11.300000000000011,1411,46.5,202,0
902,11.200000000000045,1558,39.2,59,0
903,9.199999999999989,1416,48.1,167,0
904,10.0,1441,40.5,63,0
905,8.899999999999977,1566,37.2,7,0
906,9.199999999999989,1759,27.9,5,0
907,9.199999999999989,1524,34.1,128,0
908,11.400000000000034,1445,41.2,169,0
909,10.800000000000011,1507,43.4,41,0
910,11.5,1533,33.9,24,0
911,9.400000000000034,1416,54.1,48,0
912,9.5,1548,36.4,150,0
913,11.100000000000023,1419,41.5,105,0
914,10.699999999999989,1619,40.1,45,0
915,8.899999999999977,1374,53.6,136,0
916,10.899999999999977,1595,31.7,170,0
917,8.199999999999989,1238,54.6,226,1
918,8.899999999999977,1612,33.0,34,0
919,11.099999999999966,1525,39.7,77,0
920,9.300000000000011,1526,37.3,135,0
921,8.399999999999977,1309,52.9,86,1
922,8.699999999999989,1531,37.5,60,0
923,10.300000000000011,1418,46.3,133,0
924,8.199999999999989,2032,19.0,203,0
925,10.300000000000011,1789,25.5,114,0
926,10.300000000000011,1436,44.9,119,0
927,8.899999999999977,1633,36.4,114,0
928,11.099999999999966,1491,46.5,29,0
929,10.0,1343,51.6,211,0
930,9.5,1639,31.4,48,0
931,10.899999999999977,1406,40.9,77,0
932,11.399999999999977,1579,33.6,59,0
933,9.5,1451,43.2,189,0
934,10.900000000000034,1467,44.5,80,0
935,9.099999999999966,1358,52.3,56,0
936,10.0,1484,40.4,59,0
937,11.200000000000045,1484,37.9,73,0
938,10.900000000000034,1706,30.9,9,0
939,9.100000000000023,1638,35.4,116,0
940,8.899999999999977,1587,31.4,43,0
941,8.800000000000011,1546,33.1,156,0
942,7.899999999999977,1524,33.7,204,0
943,8.800000000000011,1624,34.8,121,0
944,11.300000000000011,1705,32.5,63,0
945,9.599999999999966,1523,39.7,239,0
946,9.300000000000011,1657,29.1,23,0
947,9.300000000000011,1335,52.7,135,0
948,10.100000000000023,1619,34.9,57,0
949,9.300000000000011,1624,39.8,107,0
950,9.0,1380,48.7,160,0
951,9.899999999999977,1924,20.8,29,0
952,11.200000000000045,1338,49.6,56,0
953,9.199999999999989,1443,50.3,196,0
954,11.0,1498,41.6,15,0
955,9.0,1564,35.0,122,0
956,11.100000000000023,1394,40.3,11,0
957,10.699999999999989,1471,48.3,91,0
958,9.100000000000023,1437,51.3,42,0
959,11.199999999999989,1811,26.8,47,0
960,9.099999999999966,1577,48.3,78,0
961,9.699999999999989,1395,44.4,33,0
962,7.800000000000011,1539,37.7,29,0
963,9.799999999999955,1665,32.0,7,0
964,11.0,1337,57.4,146,0
965,11.100000000000023,1646,34.6,238,0
966,10.5,1682,33.0,58,0
967,11.199999999999989,2098,19.6,148,0
968,9.300000000000011,1509,38.3,95,0
969,10.0,1515,40.1,179,0
970,10.799999999999955,1436,42.8,156,0
971,10.0,1306,64.7,57,0
972,8.600000000000023,1325,55.3,192,0
973,11.099999999999966,1282,58.1,108,0
974,10.800000000000011,1338,44.4,128,0
975,11.799999999999955,1628,33.4,229,0
976,11.100000000000023,1208,62.3,28,0
977,10.600000000000023,1547,36.8,74,0
978,11.100000000000023,1369,53.2,43,0
979,11.700000000000045,1615,33.0,221,0
980,10.300000000000011,1288,69.6,62,1
981,8.800000000000011,1192,68.9,135,0
982,9.400000000000034,1416,50.9,152,0
983,10.699999999999989,1375,48.3,157,0
984,11.199999999999989,1537,39.9,190,0
985,9.200000000000045,1674,33.6,49,0
986,11.199999999999989,1620,37.2,203,0
987,8.900000000000034,1394,53.7,140,0
988,8.599999999999966,1325,45.1,208,1
989,9.199999999999989,1337,52.7,106,0
990,11.600000000000023,1468,41.4,156,0
991,10.899999999999977,1384,56.0,73,0
992,9.899999999999977,1644,33.8,148,0
993,9.0,1480,43.5,21,0
994,10.699999999999989,1433,48.2,62,0
995,10.100000000000023,1522,49.1,22,0
996,10.899999999999977,1517,40.2,45,0
997,9.399999999999977,1415,43.4,0,0
998,9.0,1347,49.8,94,0
999,11.399999999999977,1372,47.3,15,0
1000,11.0,1416,50.0,210,0
1001,8.800000000000011,1577,41.3,134,0
1002,8.699999999999989,1589,35.0,52,0
1003,9.0,1621,31.6,135,0
1004,8.199999999999989,1519,38.0,139,0
1005,10.800000000000011,1508,46.5,99,0
1006,9.700000000000045,1766,24.6,158,0
1007,9.0,1468,43.3,168,0
1008,9.099999999999966,1421,42.5,61,0
1009,9.399999999999977,1526,36.1,142,0
1010,11.799999999999955,1634,30.0,53,0
1011,11.700000000000045,1515,38.8,124,0
1012,10.0,1452,42.9,29,0
1013,11.0,1472,39.1,14,0
1014,11.100000000000023,1514,36.9,134,0
1015,11.399999999999977,1481,40.9,132,0
1016,11.5,1557,32.4,173,0
1017,9.5,1588,41.3,0,0
1018,8.899999999999977,1386,50.3,110,0
1019,11.100000000000023,1684,31.4,72,0
1020,10.699999999999989,1481,38.2,160,0
1021,9.5,1393,51.6,80,0
1022,8.200000000000045,1556,45.3,135,0
1023,9.5,1452,43.1,137,0
1024,11.099999999999966,1472,39.9,51,0
1025,9.899999999999977,1705,28.5,103,0
1026,10.400000000000034,2478,13.4,170,1
1027,11.400000000000034,1535,38.1,160,0
1028,8.5,1425,44.7,76,0
1029,9.800000000000011,1902,24.0,151,0
1030,9.599999999999966,1767,27.0,127,0
1031,11.399999999999977,1374,41.9,96,0
1032,9.5,1366,52.3,54,0
1033,10.800000000000011,1508,40.5,192,0
1034,9.900000000000034,1491,43.2,187,0
1035,11.100000000000023,1331,47.8,99,0
1036,10.100000000000023,1506,44.0,97,0
1037,11.100000000000023,1528,36.7,197,0
1038,10.5,1454,49.0,166,0
1039,9.599999999999966,1353,56.5,168,0
1040,8.899999999999977,1580,35.7,161,0
1041,9.399999999999977,1368,53.6,165,0
1042,10.699999999999989,1677,31.2,180,0
1043,9.600000000000023,1530,35.9,68,0
1044,8.699999999999989,1522,35.9,61,0
1045,11.0,2140,16.5,43,0
1046,11.099999999999966,1474,52.6,101,0
1047,9.399999999999977,1540,28.9,149,0
1048,9.699999999999989,1608,32.6,57,0
1049,11.399999999999977,1478,47.6,98,0
1050,9.800000000000011,1433,42.1,22,0
1051,9.199999999999989,1416,46.0,128,0
1052,11.199999999999989,1560,36.9,131,0
1053,9.899999999999977,1910,21.9,37,0
1054,10.699999999999989,1477,36.6,177,0
1055,9.800000000000011,1352,49.7,184,0
1056,9.0,1744,30.3,116,0
1057,8.799999999999955,1388,41.9,221,0
1058,10.300000000000011,1981,19.9,99,0
1059,10.0,1544,36.3,21,0
1060,7.800000000000011,1388,49.9,48,0
1061,9.400000000000034,1620,31.1,196,0
1062,8.800000000000011,1415,41.6,28,0
1063,9.300000000000011,1887,22.6,120,0
1064,11.300000000000011,1571,38.2,74,0
1065,9.300000000000011,1560,38.9,180,0
1066,9.900000000000034,1538,38.5,123,0
1067,9.099999999999966,1635,32.5,110,0
1068,8.100000000000023,1555,36.1,35,0
1069,9.199999999999989,1396,48.5,5,0
1070,10.699999999999989,1523,39.5,137,0
1071,9.099999999999966,1443,44.1,51,0
1072,11.5,1394,50.0,62,0
1073,11.0,1333,55.2,11,0
1074,10.699999999999989,1811,25.4,147,0
1075,10.5,1637,34.5,191,0
1076,11.099999999999966,2267,15.7,181,0
1077,10.099999999999966,1654,32.0,180,0
1078,11.100000000000023,1501,44.9,20,0
1079,9.800000000000011,1495,44.0,55,0
1080,10.0,1438,51.5,7,0
1081,11.200000000000045,1901,22.1,81,0
1082,10.100000000000023,1202,59.5,40,0
1083,9.599999999999966,1233,52.3,23,0
1084,9.0,1612,36.3,200,0
1085,9.300000000000011,1540,44.4,119,0
1086,11.0,1604,31.7,119,0
1087,8.899999999999977,1495,36.5,79,0
1088,11.5,1804,26.1,22,0
1089,10.699999999999989,1510,38.6,72,0
1090,11.299999999999955,1418,47.7,73,0
1091,11.200000000000045,1522,38.0,33,0
1092,11.199999999999989,1498,46.9,116,0
1093,11.199999999999989,1601,33.0,109,0
1094,9.100000000000023,1543,38.9,37,0
1095,10.399999999999977,1654,32.7,159,0
1096,10.099999999999966,1774,29.6,186,0
1097,10.800000000000011,1673,30.8,141,0
1098,8.699999999999989,1550,41.5,197,0
1099,11.699999999999989,1532,37.2,54,0
1100,10.0,1486,41.8,69,0
1101,9.100000000000023,1380,48.4,131,0
1102,9.099999999999966,1366,46.6,35,0
1103,10.0,1523,44.4,55,0
1104,9.5,1288,68.5,0,1
1105,9.399999999999977,1452,41.5,139,0
1106,11.299999999999955,1479,38.1,182,0
1107,9.600000000000023,1514,38.6,19,0
1108,9.399999999999977,1437,46.7,65,0
1109,10.0,1333,61.0,177,0
1110,8.199999999999989,1452,41.5,86,0
1111,10.399999999999977,1532,36.0,109,0
1112,10.900000000000034,1675,31.3,129,0
1113,10.800000000000011,1490,41.2,126,0
1114,8.400000000000034,1564,35.9,171,0
1115,9.399999999999977,1356,52.6,188,0
1116,10.800000000000011,1615,31.8,23,0
1117,9.5,1681,28.6,206,0
1118,8.699999999999989,1642,32.3,206,0
1119,9.099999999999966,1345,47.6,67,0
1120,9.0,1435,44.7,76,0
1121,9.700000000000045,1417,47.3,59,0
1122,9.5,1732,26.2,126,0
1123,8.900000000000034,1406,46.0,112,0
1124,10.700000000000045,1412,41.0,109,0
1125,10.800000000000011,1411,53.8,73,0
1126,10.899999999999977,1420,50.4,82,0
1127,8.400000000000034,1440,39.5,146,0
1128,10.599999999999966,1714,33.2,177,0
1129,9.600000000000023,1297,54.2,110,0
1130,10.100000000000023,1514,38.7,48,0
1131,11.699999999999989,1415,41.3,17,0
1132,11.899999999999977,1368,45.3,129,0
1133,10.099999999999966,1425,44.0,33,0
1134,7.800000000000011,1480,40.0,199,0
1135,7.900000000000034,1690,26.7,4,0
1136,9.0,1542,38.5,108,0
1137,10.099999999999966,1490,41.7,170,0
1138,11.0,1409,49.1,85,0
1139,12.0,1278,50.4,2,0
1140,9.399999999999977,1423,47.9,114,0
1141,8.399999999999977,1895,23.2,161,0
1142,9.100000000000023,1431,45.4,90,0
1143,11.199999999999989,1776,28.8,138,0
1144,9.199999999999989,1651,32.5,195,0
1145,9.699999999999989,1521,41.0,99,0
1146,8.0,1374,48.5,180,1
1147,10.800000000000011,1705,28.7,20,0
1148,9.0,1222,70.0,62,0
1149,10.700000000000045,1414,50.2,51,0
1150,10.100000000000023,1314,53.5,199,0
1151,8.900000000000034,1766,28.2,207,0
1152,10.399999999999977,1634,31.9,178,0
1153,9.0,1324,47.8,131,0
1154,9.800000000000011,1987,19.8,198,0
1155,10.400000000000034,1697,29.1,179,0
1156,9.899999999999977,1428,45.3,47,0
1157,8.699999999999989,1421,41.3,182,0
1158,11.0,1352,57.3,116,0
1159,7.800000000000011,1400,53.7,175,0
1160,9.699999999999989,1463,42.5,190,0
1161,12.0,1419,48.2,215,0
1162,9.5,1526,36.3,205,0
1163,9.699999999999989,1545,32.2,18,0
1164,11.100000000000023,2129,17.8,173,0
1165,9.699999999999989,1589,34.1,174,0
1166,9.0,1540,39.8,21,0
1167,10.900000000000034,1429,48.5,164,0
1168,8.899999999999977,1474,39.9,53,0
1169,9.5,1526,39.1,39,0
1170,10.599999999999966,1579,36.6,152,0
1171,8.600000000000023,1522,36.4,107,0
1172,9.300000000000011,1537,37.1,187,0
1173,11.699999999999989,1517,38.4,185,0
1174,9.900000000000034,1493,45.8,57,0
1175,11.0,1557,36.5,63,0
1176,9.699999999999989,1429,49.4,141,0
1177,9.0,1701,30.4,171,0
1178,9.300000000000011,1487,44.6,88,0
1179,9.0,1478,46.9,116,0
1180,9.199999999999989,1551,37.9,42,0
1181,11.0,1744,28.5,42,0
1182,10.699999999999989,1709,28.1,81,0
1183,9.300000000000011,2384,15.0,19,0
1184,9.699999999999989,1492,38.7,202,0
1185,11.100000000000023,1530,40.9,42,0
1186,10.899999999999977,1450,44.3,7,0
1187,10.0,1429,43.8,54,0
1188,9.900000000000034,1722,24.7,64,0
1189,9.0,1496,35.2,153,0
1190,11.300000000000011,1364,49.6,50,0
1191,8.400000000000034,1391,42.7,197,0
1192,8.199999999999989,1349,51.1,9,1
1193,11.0,1506,40.7,98,0
1194,11.199999999999989,1424,53.8,133,0
1195,9.800000000000011,1438,51.7,64,0
1196,10.700000000000045,1423,48.0,135,0
1197,11.099999999999966,1441,43.4,14,0
1198,11.300000000000011,1314,59.5,160,0
1199,10.300000000000011,1403,48.3,70,0
1200,9.899999999999977,1638,35.1,38,0
1201,9.5,1363,60.9,57,0
1202,8.899999999999977,1482,39.0,171,0
1203,11.5,1586,32.7,131,0
1204,9.800000000000011,1941,22.5,18,0
1205,10.800000000000011,1523,41.9,165,0
1206,9.300000000000011,1534,35.5,98,0
1207,9.600000000000023,1602,34.3,100,0
1208,10.800000000000011,1692,26.7,118,0
1209,8.300000000000011,1484,44.6,223,0
1210,9.400000000000034,1448,43.4,141,0
1211,11.399999999999977,1574,35.0,133,0
1212,9.0,1784,25.1,177,0
1213,9.800000000000011,1618,35.9,92,0
1214,8.400000000000034,1653,32.4,100,0
1215,11.399999999999977,1323,57.9,155,0
1216,10.699999999999989,1384,49.1,206,0
1217,8.099999999999966,1630,32.5,2,0
1218,9.199999999999989,1445,44.8,65,0
1219,11.100000000000023,1444,49.3,92,0
1220,9.400000000000034,1601,35.2,31,0
1221,8.900000000000034,1501,38.8,171,0
1222,9.699999999999989,1597,35.8,160,0
1223,9.5,1473,37.3,184,0
1224,9.100000000000023,1421,43.8,182,0
1225,9.800000000000011,1881,23.9,137,0
1226,11.5,1613,36.0,0,0
1227,11.699999999999989,1426,44.8,24,0
1228,9.5,1568,38.3,49,0
1229,8.899999999999977,1532,40.2,194,0
1230,11.200000000000045,1439,51.9,188,0
1231,10.100000000000023,1490,37.9,110,0
1232,10.799999999999955,1468,40.4,55,0
1233,10.600000000000023,1397,48.3,22,0
1234,9.799999999999955,1398,41.6,40,0
1235,8.800000000000011,1622,30.5,14,0
1236,9.300000000000011,1481,44.1,197,0
1237,11.300000000000011,1550,41.5,125,0
1238,8.800000000000011,1455,40.3,145,0
1239,10.0,1396,42.5,23,0
1240,10.100000000000023,1411,47.2,201,0
1241,9.5,1386,49.4,116,0
1242,11.300000000000011,1611,31.6,197,0
1243,9.899999999999977,1490,33.6,71,0
1244,11.0,1396,45.9,64,0
1245,11.300000000000011,1383,42.1,60,0
1246,9.199999999999989,1382,41.6,117,0
1247,9.5,1411,46.1,173,0
1248,9.399999999999977,1571,38.6,5,0
1249,7.900000000000034,1501,48.7,4,0
1250,11.300000000000011,1455,46.1,147,0
1251,11.200000000000045,1820,24.6,79,0
1252,10.0,1695,26.7,28,0
1253,8.899999999999977,1838,27.8,181,0
1254,11.199999999999989,1763,25.7,139,0
1255,11.199999999999989,1295,52.7,74,0
1256,9.0,1502,39.5,103,0
1257,9.800000000000011,1567,38.7,129,0
1258,11.600000000000023,1559,44.2,23,0
1259,9.599999999999966,1577,34.9,160,0
1260,9.5,1673,29.9,42,0
1261,9.199999999999989,1589,32.7,74,0
1262,9.600000000000023,1743,24.1,18,0
1263,10.899999999999977,1375,41.0,39,0
1264,9.900000000000034,1844,21.9,61,0
1265,11.099999999999966,1439,45.2,40,1
1266,7.7000000000000455,1577,35.8,136,0
1267,8.699999999999989,1687,29.7,30,0
1268,9.600000000000023,1429,55.1,140,0
